1.782273935818035893e-01,2.413248993385328500e+00,4.542442348156150445e-01,-2.275022933517782120e-01,1.874933982869737559e+00,-2.200923647621815249e+00,-4.476809550060878440e-02,1.048971334337624128e+00,-2.360266251610853683e+00,1.815420928036958870e+00,-4.145593114824984160e-01,-1.143532799537742423e-01,6.596783372251270317e-01,1.419834915330529634e+00,8.396199836002019579e-01,5.975912977136584203e+00,-4.051923606142577849e-01,2.644919081235082903e+00,-2.062154666999802988e+00,3.403001223977960787e+00
1.107116575318295215e+00,-4.567188279246123805e-01,1.499948243702613204e-01,-4.585664088187451526e+00,8.958134502504115915e-01,-1.270198663585465404e+00,-1.883789592956142123e+00,-2.038379774730085525e-01,1.972511063039602330e+00,-6.764485459097707709e-01,5.541625975655127823e-01,-2.239167810015219029e+00,1.951975146956980434e-01,-9.821998884677141106e-02,3.594886639863722477e-01,2.474769539254380035e+00,-3.976592842116339899e+00,1.102514436175670243e+00,1.487387848034967819e+00,1.171774710886579474e-01
4.147194274529797942e-01,-1.779370305101790173e+00,-8.164409087828711220e-01,8.910922050090649194e+00,4.162916639715968259e+00,4.046893180569498760e+00,-2.319373709120536198e+00,-4.199915023838938360e-02,-2.989800254575227356e+00,-3.209554665981342314e+00,-4.034470383664526261e-01,3.713617540664709837e-01,-2.745038369579801407e-01,3.691652470900416705e-01,2.766243251845440732e+00,3.942979942322907272e-01,-5.869215112092200926e-01,1.406992272643856845e+00,-1.085908486100736425e+00,1.208617151549904678e+00
7.550222873609324648e-01,-1.311360447107249083e+00,-2.339738889883395123e-01,-8.921376002841703290e-01,-4.171780625356294792e+00,1.105959473079545230e+00,-2.218183778023238517e+00,-7.312680131821200913e-01,7.948976761821346937e-01,2.396242000186472154e+00,5.483199508083027585e-01,-6.040002207570118742e-01,-2.024148674888334720e-01,-1.074230978719031615e+00,-7.957806518924123163e-01,-2.216955775896728653e+00,6.250273858605348565e-02,1.454984093236262988e+00,4.414160900609749305e-01,3.983042728658389819e+00
-7.855746455815965090e-02,-1.880209448903544356e+00,8.928356851771390712e-01,2.920706446419522706e+00,-7.816534283681899620e-01,1.237068410596208423e+00,-2.668637074093276773e+00,2.074765654168769097e-02,-2.709766305996667235e+00,3.765133670384037234e+00,2.176924059423697433e-01,-9.526411912944487970e-02,-7.605402835425945085e-01,-6.237257445343409312e-01,-8.714606724334190702e-01,4.446376383800467735e+00,1.489945070933356153e+00,-6.114412463667973086e-02,-7.734117019441324459e-01,1.964281531746677079e+00
-2.323143977861438003e+00,-8.122074613014120814e-01,8.310974413279965667e-01,-2.679658043587599542e-02,-1.219402505828237171e+00,-1.448812360724353709e+00,1.167314994135564721e+00,-1.664371695022559772e+00,-1.747314506798500755e+00,-3.026705018636200339e+00,4.797623619414410623e-01,4.171264669476967141e-02,-3.156863672916908614e-01,7.869128324207569358e-02,-8.897069858463194647e-01,-2.870607347977840007e+00,-5.771780922529414770e-01,7.980066951222108962e-01,1.925600670154812066e+00,-5.652802524392679384e-01
1.433742114010630730e-01,-1.656298166633086044e+00,-1.733078858590611615e+00,-4.116126228023087918e+00,-1.519756164246652164e+00,-6.690531873277285602e-01,-1.374372355130656587e+00,-3.900980901441431503e-01,2.181780445238731492e+00,-2.303480580769071473e+00,-1.200248337310553470e+00,-1.157854461644252542e+00,-1.389748124475797431e+00,2.018009104683710919e-01,2.908154149059363203e-01,-5.717344085819791033e-01,-3.603177113548547084e+00,1.704674246701072038e+00,4.848148825579090548e-01,-2.857218763479348222e+00
-1.067714908352108250e+00,1.837919336557231276e+00,2.687779037995253195e-01,3.047848386881554461e+00,2.261211198993435367e+00,7.705710032852610691e-01,-3.625322778519524114e+00,-1.085265437426506052e+00,-1.358140134478860617e+00,-3.369807206768831609e+00,3.628509971028183179e-01,3.246399481479150806e-01,-8.364968684669345234e-02,-1.187545007515639295e+00,2.024929108369763586e+00,-1.696007132062757439e+00,-2.862888382294636269e+00,-3.207723870785861298e-01,8.577272849202531857e-01,2.715114427267157904e-01
1.046228135278760796e+00,-2.304979078340955390e+00,-2.828924038981603939e-01,-2.018297019408216819e+00,4.447137754513690311e-01,4.119202874848398643e+00,-1.563180195815070395e+00,-1.268702650641356788e-01,-1.170819668760644250e-01,-4.978746469256971174e+00,-1.537692606038741694e+00,-1.699841251407317788e+00,-1.132415978480836749e+00,1.151721785816656407e+00,1.368119798554634281e+00,-2.731326208341802175e-01,-1.260248745895647948e+00,2.942052060551898940e+00,3.833769919460351172e+00,5.649880014911221604e-01
-1.297888434489416376e+00,-9.526295847273784645e-01,-7.148556847267495407e-01,-9.646505863968650729e-01,-2.019725423432960021e+00,1.686668777677332587e-01,8.915715350454154198e-01,9.376966929304316745e-01,7.283463573257262791e-01,2.556240656525834876e+00,-2.149679626717424796e-01,1.982887489860081509e-01,-6.788134937461011154e-01,-1.813231331171608396e+00,-4.255207161767728397e-01,1.918135452242896166e-01,5.069007234590694466e-03,1.766405167713826385e+00,-8.562389251135082979e-01,3.460939411900751494e+00
1.820116837078945116e+00,3.021572936994018299e+00,-7.698000170846629464e-01,8.612257197435546630e-01,2.475624235391803651e+00,-1.339718941075800807e+00,-6.863876232519224851e-01,9.660003105306389504e-01,1.636052875460113354e-01,-2.048060083702454737e+00,-2.633411469310700803e-01,4.973664334356034389e-01,1.023116671986209258e+00,-8.761262305555564955e-01,-1.031696832973238109e+00,1.271076288536676646e-01,3.344236804813496278e-01,5.123643580146914900e-01,-1.908475604326119068e+00,-1.849569726918760093e+00
8.838250418669124295e-03,5.424239743826925197e-01,4.043075489431350866e-01,1.013816593334623928e+00,-1.091387726101435751e+00,-9.158297918083111444e-01,-1.633855711767882024e+00,1.790980108746931698e+00,1.591071948517829515e+00,-2.961499086634328259e-01,1.089999478302963398e+00,1.222572242115356866e+00,-6.362911521585729036e-01,7.833430779633661079e-01,1.275569689036316179e+00,-3.223812004597325309e+00,1.861902726504477634e+00,7.751411839537822868e-01,-1.676441560682946363e+00,-6.351979755392809235e-01
-1.679661627974120275e-01,2.282274250048231590e+00,6.637538492014297131e-02,-2.063649553360741074e+00,-2.055329861215508203e+00,4.278746470119785261e-01,-8.925018881503731238e-01,4.885937526816650500e-01,-1.052238256628142299e+00,-9.325086347229994965e-01,2.740947505721175737e-01,-1.584792676401254097e+00,-9.662641133208212940e-01,-7.598161099502835913e-01,-9.335420329446582066e-01,2.478492508570386832e-01,-1.978565634416098895e+00,5.365475221246842619e-01,-9.213015434276139448e-01,-1.850990050577673740e+00
1.265005286691069042e+00,-1.057618305216417420e+00,-7.606137256961774673e-01,-1.116669789458164086e+00,1.609183910326161815e+00,-1.047245571543027332e+00,1.644565860728283146e+00,2.352612796344021984e+00,1.506427991313584736e+00,1.258002520597221618e+00,5.479833214078679848e-01,-6.105635285330650586e-01,8.989720784134992426e-01,-7.324912479188852021e-01,5.069872253190541578e-01,1.385143251432384481e+00,-2.469204385865065854e-01,6.201913920747430531e-01,5.443613261771164114e-01,2.557899103675199015e+00
-2.265684575187489447e+00,-3.756085324718809293e+00,-7.983476201741126488e-01,4.564714341543248288e+00,6.647374757302744186e-01,-1.806474880593798904e+00,5.079081248981747176e-01,3.869788664520019128e-01,-1.885997948936862123e+00,-1.244324582682415414e+00,8.610637397846054863e-01,-5.293418434771695047e-01,-4.046594500698987296e-01,-9.234024476695636974e-01,3.948282076543557090e-02,-3.590319086967345363e+00,-2.945148135019750590e+00,-8.692510515969977813e-01,2.932100928698683440e+00,2.944905026742093312e+00
-5.488973285648134359e-01,-7.179417444809232940e-02,-1.982268920749733265e+00,-1.370170870595694801e+01,-8.923730807318286384e-01,-5.723868955403246250e-01,3.445224245549002973e+00,-5.372510335475563226e-01,1.636955566038251320e+00,-1.582281162420360099e+00,-7.441422335337984917e-01,7.802783075161440207e-02,1.403120766844096756e-01,-5.865127186689629291e-01,-7.013434452843549105e-02,8.100243382613644627e+00,2.890822797245284015e+00,6.186480921631808627e+00,2.660091427801243746e+00,-5.582937750841288072e-01
-2.974030330726515903e-01,-8.191861511308800026e-01,1.016763206756205351e+00,-2.922722990731626336e+00,-5.920812799645784885e-01,-2.498413838013991750e+00,1.242490878710426738e+00,-3.439735407847341331e-01,-1.157595767729457936e+00,-2.584308907262106159e-01,-4.043617626885671057e-01,8.485488718119637008e-01,1.207223563324644866e+00,1.010541532695137912e+00,-1.025907721089821534e+00,1.340572207435744900e+00,-1.231808250828452245e+00,2.426929802622728616e+00,2.256344145681404179e+00,3.515899324317404595e+00
-6.233503616793095725e-01,-1.573391921090566914e+00,-1.445811489019720453e+00,2.734471786745927169e+00,1.952844435553663160e+00,-1.932398221388797577e+00,-1.167650180656096381e+00,6.337310250129993827e-01,-1.331482163606160229e-01,-3.762194769723025356e+00,4.907566296820705665e-01,8.447885255436828889e-01,-6.346268301935112932e-01,-9.813486475827042366e-01,1.655998517334159370e+00,-1.650899609928901057e+00,-2.483764232410097694e+00,1.764948136879952223e+00,-6.100708057252164362e-01,-1.544686918185974367e+00
-5.660873839849625555e-02,3.395370505330555400e+00,4.087726218474499462e-01,-3.818892337865741338e-01,-3.273611834088423933e+00,-3.851785859078121543e+00,-1.173443833232419298e+00,-1.504831934333639154e+00,-1.765737732482315359e-01,1.540230096161670614e+00,-1.577985106231756807e-01,7.568653371173045263e-01,-9.454078303645084835e-01,1.441413792180419318e+00,-2.535687908182435724e-01,-3.213568626465551858e+00,2.682482044233955865e+00,-7.960748093927161317e-01,-2.037796003015412083e+00,-1.219790922323005455e+00
-3.005522851027339279e-02,1.352471808181893387e+00,-2.361930350465005213e-01,-5.379357344158915311e+00,-3.446065548278863133e+00,-3.063657537424974819e+00,2.556736071900384655e+00,2.371501776442660747e-01,3.636620103385587166e-01,4.317851339495589080e+00,-1.000965830340801999e+00,-9.311393724023422358e-01,-1.643562263022709802e+00,1.073296652568641818e+00,1.574461647418950783e+00,2.028963088697586681e+00,-2.854657246428368822e+00,-1.465040070634322511e+00,-6.604408532533763143e-01,2.610851352625664923e-02
-4.680268539079318613e-01,4.588697991309363955e-01,-8.478084097341196390e-01,-1.547340447267115726e+00,-4.104601112259461004e+00,-1.091822645389492141e+00,-1.528810804612596108e+00,1.898977543577093918e-01,2.820909647701747014e-01,5.228141799063611650e+00,-3.358856273471207965e-01,-1.347142944604425407e+00,-9.984105362292757802e-01,-2.398919968845330430e+00,1.080573116914151699e+00,-3.511858173163809882e-01,2.921818139962608196e+00,-4.023325187589792407e+00,2.767696874277105756e-01,-1.163934174308334457e+00
-1.481021754987617456e+00,-1.091201469516823952e+00,-2.822094128702183902e-01,-2.495889793595794881e+00,-3.981121369668138010e-01,1.876288931493568679e+00,-9.455899976454351652e-02,-1.443003904824433914e-01,-7.447270066424817037e-01,-4.048423699576606083e+00,-7.408619341196672758e-01,-6.186294952735406083e-01,1.016924980495214292e+00,5.369817412803107315e-01,-6.972437203439989517e-01,-7.230938633518735337e-02,-4.681659504610543587e-01,2.664136085747947469e+00,2.527484207429300689e+00,-4.229621016215576734e-01
-6.800284307948194495e-01,-2.125631385333281997e-02,-5.700142714843837721e-01,-5.044698802715099184e+00,-1.076121854302664049e+00,-2.139791716433076196e+00,1.039286651533309680e+00,1.155437551069912194e+00,1.630355245926970564e+00,1.100624886116120527e+00,9.341333051375246832e-01,-8.536533121370218358e-02,-8.480519238639201429e-01,-6.074674996602992261e-01,-1.227943854570188620e+00,1.060729088845068668e+00,-2.442347950101826370e+00,1.596682762227846775e-01,1.163013453534351038e+00,5.502576054512569037e-01
-1.160299086535335311e+00,-4.118082731737975344e-01,-2.579020684770073069e-01,-8.827956329252275580e+00,-2.021892101489946469e+00,-1.694189304411329200e+00,3.459247117961246065e-01,4.614878959862203089e-01,2.324854446353569415e+00,7.967058713218830857e-01,1.126248456212351146e+00,-1.002573007970428920e+00,-1.601639207272826715e+00,2.710534452673029823e-02,1.090600658036127824e+00,1.387066182100903378e+00,-1.409261115829429700e+00,-7.384915163721392783e-01,4.232893220560141501e+00,-2.413026216649698519e-01
-1.130927275290928957e+00,-2.231380753437102182e+00,-1.525259836699861538e+00,6.590971016464824972e-02,-1.284157400570878682e+00,8.268173787677746134e-04,-2.124872929243416309e+00,4.210940574155805916e-01,2.861730331377798198e+00,4.059564688312060632e+00,-1.603619146499656034e-01,-5.950310403460192799e-01,4.632112203325459143e-01,3.923758343246566138e-01,8.210039905145054273e-02,-1.499876070410363749e+00,-6.420662281347020439e-01,-3.663137113628283981e+00,1.069456647315895292e+00,6.021178378857083846e-01
-1.924099740850274021e+00,-3.948775575560671047e+00,1.592110998558484480e+00,-2.428603990283694891e+00,-3.849742151809460999e-01,-1.977732133890010013e-01,1.332872044984915849e+00,-5.149907043186838784e-01,-9.219347412364962135e-01,-1.619668254036222388e+00,-6.956863013019747022e-02,1.029079366019943986e+00,5.083934464739544579e-01,-6.863524510237144494e-01,-1.405894935177916527e-01,1.990446474780607211e+00,2.176503232330919246e+00,3.235031276939623446e+00,3.107128749241858667e+00,1.362779223564805520e+00
-1.278387915163863964e+00,-8.925647402239291761e-01,-7.252321811014131869e-01,-2.116965119797196149e+00,4.120182230703008930e-01,1.023029077392895392e+00,-2.582144675705668302e+00,9.186237187774212165e-01,-3.461417607274481778e-01,-3.225187050124091570e+00,3.915791068036175160e-01,-1.631567724902356131e+00,2.314013760287090271e-01,1.253779331555808341e+00,-1.400136156055350245e+00,4.394890735413268246e-01,1.232427817960124017e+00,1.096729697090530031e+00,3.343286673483084392e+00,-1.013715025509541068e+00
9.393359070222940810e-01,-2.598170963533658728e+00,8.371689849081702384e-02,-1.995863053933343068e+00,-7.661160932319099892e-01,-5.287195499980186231e-01,1.378641896230144326e+00,3.925708713065982347e-01,-3.036327862649684795e-01,-6.587085861242574225e-01,4.974382433900964573e-01,-4.705432753784973832e-01,1.591340372175919615e+00,4.906757097311532090e-01,-5.850166321279862691e-01,1.185230841668684088e+00,-2.011376470011239093e-02,2.778912909089787497e+00,1.335437930640281934e+00,1.629511053536488951e+00
-1.920087940178928143e+00,2.799463252336865882e+00,9.317353628895658213e-01,-4.632015094348227002e+00,-7.355698857994992235e-01,3.413216573954724886e-01,-1.528406952406740515e+00,2.323822904709842430e-01,-1.547667837149301562e+00,-1.098721066271636015e+00,-9.526210879328599751e-03,-6.123005712098790465e-02,6.292427489333921597e-01,3.710441963368328322e-01,-1.071167472119582076e+00,3.649493824753138327e+00,1.024982406833207182e+00,3.688295045091683821e+00,9.202263979170246522e-01,2.144094307288635370e+00
-1.309055896531246210e+00,6.816342912784191244e-01,-1.571116411813384905e+00,1.308693772459003313e+00,2.925775745371365755e+00,5.818597363546784695e-01,-5.651202602632832139e-02,-6.901423983217268576e-01,2.720827011535330575e-01,-2.866792946215646953e+00,1.716758244791400712e+00,-1.758361406275433136e+00,-1.204148916595402241e+00,3.108649152167883845e-01,1.494072399327753153e+00,-3.459125709005244076e-01,-1.549880393173394877e+00,3.879097346890572062e-01,-5.219355993492724721e-02,-7.734141707242406794e-01
2.117508447377886571e-01,-4.369451259323019698e+00,9.980833316184442028e-01,2.801095698363536890e+00,-9.230493691424381808e-01,1.526341571706613554e+00,1.505182736363201990e+00,1.022080986994406304e+00,-2.122966180946568304e-01,-3.419434047957575773e-01,6.056104171675726899e-01,-8.419842952273900449e-01,1.573176183555136665e-01,8.234154329803849981e-01,1.691642200586076505e+00,-1.357363482684892375e+00,5.824438599024048813e-01,2.287392876726360047e+00,-3.602643274368191317e-01,1.591618506298714042e+00
2.793818303253588486e-01,4.376834827252175764e+00,8.610759221251194084e-01,-1.809888575260119925e+00,-8.588823687881435021e-01,4.235974691146221716e+00,-2.507412892055400633e+00,-1.412524831605263653e+00,-1.554663055978725783e+00,-1.821238155412152837e+00,-2.515117782973309346e+00,2.461755655771498685e-01,3.258644171505842291e-01,-2.482701936680173013e-02,1.189411610830587440e+00,1.410064231781313016e+00,-2.720622218819810811e+00,2.678207247225428578e+00,-8.447928184600475010e-01,2.008976259513854501e+00
1.138865278759342958e+00,2.119270460590043648e+00,-1.785090302254765060e+00,3.088164664576584784e-01,-2.344789925938339792e-01,1.261813070963988315e+00,-8.532168346210762255e-01,2.807361985446915620e-01,-2.267231103866512498e+00,-2.333882024050249360e+00,4.050374506140795861e-01,7.197656148887182637e-01,9.908419449003645907e-01,-9.545371721749195543e-03,1.719427526685945784e+00,-6.571319610860009153e-01,-1.052648512074736642e+00,5.542455056345270137e-01,8.234747151582200164e-01,3.474447981611393788e-01
6.741823833206027627e-01,-6.750020952182945733e-01,-1.974782952842367711e-01,1.316023599436385805e+00,7.420260086255110465e-01,-2.596228205876990991e+00,5.843409075629357741e-02,1.309142991330815908e+00,-7.183882524794189539e-01,4.172326862051275675e+00,-3.402375520676414467e-01,-8.575452380608418190e-01,-5.929874311737614034e-01,1.285680090679827969e-01,2.127875916435279624e+00,4.300854132531291008e+00,1.563439658098765506e+00,5.265558027278249842e-01,-2.147335702206385921e+00,2.160766449933516409e+00
7.946751392690308557e-02,-2.444834494389505064e-01,-7.913645135187302726e-01,-2.539824874251443543e+00,1.129049548906030820e+00,1.681693863687258039e-01,6.158486282571800086e-01,6.275324220153050137e-01,8.015325665802253141e-02,-3.262459952597978052e+00,-4.446147913239826277e-01,4.111537709489464509e-01,2.756863778045876012e-01,-2.121457309297994254e+00,-1.345003616300231464e+00,9.301032898195493726e-02,-8.503746520339312553e-01,2.089163702926072119e+00,2.425915243066250948e+00,7.799957610378998041e-01
-7.599319004267676148e-01,5.594068260711826390e-01,1.544053146336683835e-01,-9.670624375770465742e-01,2.076851427990153987e+00,2.021286312295497822e+00,-1.636935957463182323e+00,-1.615234462888566869e+00,1.492046554055475482e+00,-4.366383642765031325e+00,-1.740602070622505382e+00,-3.569377415175651880e-01,-5.017939541497357103e-01,-3.295323689087062413e-01,-7.630453455867807211e-01,-1.506967307521946076e+00,-1.398194628293667918e+00,2.996137169261032795e+00,1.346805972535560780e+00,1.528165201731040979e+00
-1.147053377776635630e+00,2.611736340092440933e+00,2.125387069105896032e+00,-5.219517540536751099e+00,-3.750470015088466003e+00,1.483734671849241016e+00,-9.301280249073229367e-02,-5.068669389277320053e-02,-9.481115585997956785e-02,1.856658526178755597e+00,-1.245153691971206511e+00,-5.879987361645168109e-01,2.900354474145659722e+00,5.812782624700858491e-01,1.514640708329166419e+00,-9.150713972192643375e-01,6.345939472852690777e-02,-2.331909054678957816e+00,2.970805456116207832e+00,1.054504936752400202e+00
1.951068359554535059e+00,2.958589168054436058e+00,6.309331250079464048e-02,-5.836567341260223252e+00,1.919066941384255820e+00,5.082292777802578598e+00,-2.935930433065015999e-01,1.096140259898944480e+00,9.587571460721622252e-02,-7.241224482536933849e+00,1.622150020364177547e-01,-1.402346926406737415e+00,-2.688775002703617023e+00,1.409809448690435341e+00,-1.283624795210239089e+00,1.181350145932027029e+00,-3.051460139843933383e+00,3.348417114803666994e+00,3.154517153612404368e+00,-8.702993770761908721e-01
-1.556836856877868158e-01,1.895703983366298750e+00,-1.240076792112501103e+00,-2.417801864281291735e+00,1.155873399112286037e+00,1.967582274374992668e+00,-2.082739251885966425e+00,-4.732416644028052954e-01,4.781469556052568848e-01,-2.552468324342336281e+00,9.377830319673681192e-01,-1.359963956957136455e-01,4.184088331326438759e-01,-8.170792696862465565e-01,2.936683213666632652e-01,9.936731524963007267e-01,-1.549774640964978190e+00,1.065378130665074030e+00,1.077073414243881144e+00,-3.342040100195555752e-01
3.340985809066638335e-01,4.080377471706341241e-01,-6.501089979618437376e-01,-5.333720100251191365e-01,-1.923066351414987718e+00,-3.475200198835618259e+00,-1.990253395737019648e+00,-1.761995045154590156e-01,5.532547031458436848e-01,4.394919264266127001e+00,4.529460384738553391e-01,3.948349056190505468e-01,4.141021143546117500e-01,-3.916790940602383753e-01,7.216985551158650036e-01,1.090753502368066119e+00,1.635549180772975397e+00,-1.882497627881226432e+00,-1.463085394868861799e+00,-6.799420538587357399e-01
1.508323842706824847e+00,-2.629104068403317562e+00,-1.265230302394888984e+00,-4.185447525062891749e+00,1.463144012172883812e+00,1.675660113729213752e+00,-2.294796528764749599e+00,1.835521963149014280e+00,2.628807453973273311e+00,-1.175040394151545042e+00,-1.501598419417906172e+00,-4.331097659110887954e-01,1.018030260011548727e+00,-7.236114472255147367e-01,-1.355230357042790823e+00,1.065956538796806186e+00,-2.590943145702843342e+00,3.802543799380709855e-01,4.990128816802657852e+00,2.434468429256231747e+00
-1.706229958063531227e-01,-2.666429255437511525e+00,1.738597087663539043e+00,3.427209300038054351e-01,-3.188023360223041225e-01,4.534755860403059113e-01,-2.378611594039769184e+00,4.636293219984442548e-01,1.157399132138071440e+00,-2.325737397809059637e+00,-3.973425558881004682e-01,-8.106068042046307154e-01,1.005747396238457103e+00,-3.117626386829932539e-01,2.173976349838976141e+00,-4.911979785453195468e-01,-1.049921226092862758e+00,4.787858707405758807e+00,-1.002174490890655356e+00,1.060385828816292619e+00
-8.749695017154170973e-01,-2.510644431475876459e+00,1.030349592688847959e+00,-5.160083699316939665e+00,-1.012262979580979660e+00,3.323297253346200630e+00,-8.774297335588254754e-02,4.329538478832882786e-01,1.455923544291664928e+00,-2.656346652387413076e+00,-2.395764075269115334e-01,3.866791219506943711e-01,4.058442897805517591e-01,1.181346544928912223e+00,1.370452252633371115e+00,2.096960612638788302e+00,1.091231334877560410e-01,4.136406232407717987e+00,1.803688463560535915e+00,-3.275168656630993436e-01
1.463529226189663079e+00,-4.073560281797488969e+00,-2.971130839662509682e-01,1.025324138968224297e+01,6.458545470738412675e-01,-8.797997751075266049e-01,7.993513589404948050e-01,3.571931062897490960e-01,-1.069750390334283763e+00,3.262324923657188513e+00,1.800252365628634665e+00,4.651216651348397679e-01,-7.064131417118011402e-01,-3.715837471529672698e-01,-3.029172428814475571e-01,-2.594104297504835177e+00,-1.027167134696538975e+00,-4.002640960608661036e-01,-3.751480906081147815e+00,3.564451015815051527e+00
-6.721482243154127678e-01,-2.367105228426975572e-01,4.327298181329925497e-01,-2.381426087335514197e+00,3.437747175708785186e-01,-1.305831685104660522e+00,8.365371516553286035e-01,4.807211101915647711e-01,-1.200270776298467457e+00,-2.173978342749706139e-01,-1.023997368180246781e+00,7.389633798026016276e-01,6.612729709760811758e-01,6.064418886346384374e-01,-1.016245403559746352e+00,2.285510733263675487e+00,2.330693992657126845e-01,1.060860547397006082e+00,2.112745506978799259e+00,1.695674142332896928e+00
